station_num,date,year,month,day,WSPD,GST,WVHT,ATMP
42012,2019-01-01,2019.0,1.0,1.0,4.044444444444444,5.028472222222223,1.2095833333333335,19.48958333333335
42012,2019-01-02,2019.0,1.0,2.0,2.398958333333333,3.0802083333333345,0.725625,19.46354166666668
42012,2019-01-03,2019.0,1.0,3.0,3.6972222222222237,4.734027777777776,0.7604166666666669,18.77777777777778
42012,2019-01-04,2019.0,1.0,4.0,9.771223021582738,12.228057553956845,1.5408695652173912,16.882733812949645
42012,2019-01-05,2019.0,1.0,5.0,7.319444444444447,9.393749999999997,0.9600000000000001,12.373611111111119
42012,2019-01-06,2019.0,1.0,6.0,3.396527777777779,4.309027777777779,0.24416666666666667,15.479861111111111
42012,2019-01-07,2019.0,1.0,7.0,2.0708333333333333,2.6499999999999995,0.15208333333333332,16.838194444444447
42012,2019-01-08,2019.0,1.0,8.0,2.954166666666667,3.5576388888888886,0.2216666666666667,18.277083333333344
42012,2019-01-09,2019.0,1.0,9.0,8.02430555555555,9.977777777777776,0.6420833333333333,15.874999999999993
42012,2019-01-10,2019.0,1.0,10.0,8.813194444444441,11.233333333333329,0.8604166666666667,11.101388888888884
42012,2019-01-11,2019.0,1.0,11.0,6.772916666666664,8.709027777777784,0.71125,12.283333333333337
42012,2019-01-12,2019.0,1.0,12.0,6.481944444444445,8.129166666666674,0.8541666666666666,17.612500000000015
42012,2019-01-13,2019.0,1.0,13.0,6.903472222222221,8.683333333333332,1.02875,15.811805555555557
42012,2019-01-14,2019.0,1.0,14.0,6.214583333333333,8.763194444444444,0.5479166666666665,8.710416666666669
42012,2019-01-15,2019.0,1.0,15.0,5.451388888888888,7.888888888888892,0.41624999999999984,7.337499999999998
42012,2019-01-16,2019.0,1.0,16.0,3.28796992481203,4.724812030075185,0.26272727272727275,10.425563909774445
42012,2019-01-17,2019.0,1.0,17.0,2.308333333333333,3.2305555555555543,0.1320833333333333,14.42152777777778
42012,2019-01-18,2019.0,1.0,18.0,3.4312499999999995,4.243055555555556,0.35875000000000007,16.663888888888895
42012,2019-01-19,2019.0,1.0,19.0,6.405555555555556,7.787499999999999,1.0429166666666667,18.502777777777787
42012,2019-01-20,2019.0,1.0,20.0,11.001388888888886,14.35347222222222,1.7124999999999997,8.541666666666664
42012,2019-01-21,2019.0,1.0,21.0,7.0118055555555525,9.029166666666672,0.7116666666666666,7.760139860139859
42012,2019-01-22,2019.0,1.0,22.0,9.065972222222221,11.368055555555554,1.6234782608695653,16.142446043165467
42012,2019-01-23,2019.0,1.0,23.0,10.830769230769231,13.693706293706294,2.985416666666666,19.681118881118874
